id,SA2_name_usual_residence_address,SA2_name_workplace_address,COMMUTE_TYPE,COUNT,TYPE,departure_SA22018_V1_NAME,departure_LATITUDE,departure_LONGITUDE,destination_SA22018_V1_NAME,destination_LATITUDE,destination_LONGITUDE,HAVERSINE_DISTANCE,DEPARTURE_NAME_2,DESTINATION_NAME_2,DEPARTURE_NAME_1,DESTINATION_NAME_1,cluster_count
W27829,Hilltop (Taupo District),Taupo Central West,OTHER,6,EDUCATION,Hilltop (Taupo District),-38.69976213,176.09915047,Taupo Central West,-38.6847684,176.07304191,2.8132088075346835,Taupo,Taupo,Waikato,Waikato,2
W28326,Rangiuru,Rangiuru,OTHER,15,EDUCATION,Rangiuru,-37.85543327,176.33462575,Rangiuru,-37.85543327,176.33462575,0.0,Western Bay of Plenty,Western Bay of Plenty,Bay of Plenty,Bay of Plenty,2
W29933,Whataupoko West,Gisborne Central,OTHER,6,EDUCATION,Whataupoko West,-38.65837976,178.02898274,Gisborne Central,-38.66778237,178.02299313,1.167717937869824,Gisborne,Gisborne,Gisborne,Gisborne,3
W32074,Lower Vogeltown,New Plymouth Central,OTHER,6,EDUCATION,Lower Vogeltown,-39.07209853,174.0782174,New Plymouth Central,-39.05700192,174.07537454,1.6965146918672798,New Plymouth,New Plymouth,Taranaki,Taranaki,20
W32707,Kaponga-Mangatoki,Kaponga-Mangatoki,OTHER,30,EDUCATION,Kaponga-Mangatoki,-39.43452513,174.22980453,Kaponga-Mangatoki,-39.43452513,174.22980453,0.0,South Taranaki,South Taranaki,Taranaki,Taranaki,2
W32766,Okaiawa,Okaiawa,OTHER,15,EDUCATION,Okaiawa,-39.5375084,174.21758799999995,Okaiawa,-39.5375084,174.21758799999995,0.0,South Taranaki,South Taranaki,Taranaki,Taranaki,2
W32817,St Johns Hill West,Whanganui Central,OTHER,6,EDUCATION,St Johns Hill West,-39.92023434,175.030642,Whanganui Central,-39.93513676,175.04701799,2.1669770888550257,Wanganui,Wanganui,Manawatu-Wanganui,Manawatu-Wanganui,5
W33500,Westbrook,Tremaine,OTHER,6,EDUCATION,Westbrook,-40.35570204,175.57802859,Tremaine,-40.33969042,175.59865691,2.495170767022937,Palmerston North,Palmerston North,Manawatu-Wanganui,Manawatu-Wanganui,12
W33703,Awahuri,Awahuri,OTHER,9,EDUCATION,Awahuri,-40.24996829,175.47223109,Awahuri,-40.24996829,175.47223109,0.0,Manawatu,Manawatu,Manawatu-Wanganui,Manawatu-Wanganui,2
W35011,Roseneath ,Wellington Central,OTHER,18,EDUCATION,Roseneath,-41.29229126,174.80079878,Wellington Central,-41.2849345,174.77572593,2.2489245997769705,,Wellington,,Wellington,90
W34680,Lansdowne East,Masterton Central,OTHER,6,EDUCATION,Lansdowne East,-40.94138749,175.68119066,Masterton Central,-40.95047108,175.66167048,1.925636233405347,Masterton,Masterton,Wellington,Wellington,3
W39699,Toi Toi,Nelson Central-Trafalgar,OTHER,9,EDUCATION,Toi Toi,-41.28540651,173.26170072,Nelson Central-Trafalgar,-41.27273863,173.28210878,2.2118888949460187,Nelson,Nelson,Nelson,Nelson,9
W40568,Witherlea West,Blenheim Central,OTHER,6,EDUCATION,Witherlea West,-41.5400542,173.94535630000001,Blenheim Central,-41.51522392,173.96254647,3.1097994455976967,Marlborough,Marlborough,Marlborough,Marlborough,2
W42780,Awatea North,Islington-Hornby Industrial,OTHER,6,EDUCATION,Awatea North,-43.55272616,172.53849075,Islington-Hornby Industrial,-43.552606299999994,172.50828849,2.43396288652725,Christchurch,Christchurch,Canterbury,Canterbury,5
W47745,Hampstead,Winchmore-Wakanui,OTHER,6,EDUCATION,Hampstead,-43.91158863,171.75646729,Winchmore-Wakanui,-43.96318598,171.82829097,8.123515713080026,Ashburton,Ashburton,Canterbury,Canterbury,3
W47765,Ashburton Forks,Ashburton Forks,OTHER,105,EDUCATION,Ashburton Forks,-43.78492258,171.43181981,Ashburton Forks,-43.78492258,171.43181981,0.0,Ashburton,Ashburton,Canterbury,Canterbury,2
W47930,Waitohi (Timaru District),Waitohi (Timaru District),OTHER,36,EDUCATION,Waitohi (Timaru District),-44.18539597,171.37833391,Waitohi (Timaru District),-44.18539597,171.37833391,0.0,Timaru,Timaru,Canterbury,Canterbury,2
W48515,Roslyn (Dunedin City),Dunedin Central,OTHER,6,EDUCATION,Roslyn (Dunedin City),-45.86711907,170.4917572,Dunedin Central,-45.87712471,170.50291221,1.408432814734888,Dunedin,Dunedin,Otago,Otago,4
W48601,Queenstown East,Queenstown Central,OTHER,6,EDUCATION,Queenstown East,-45.03289461,168.67249766,Queenstown Central,-45.0327315,168.65460343,1.4062749824232708,Queenstown-Lakes,Queenstown-Lakes,Otago,Otago,2
W50083,Prestonville-Grasmere,Invercargill Central,OTHER,9,EDUCATION,Prestonville-Grasmere,-46.38023874,168.34165711,Invercargill Central,-46.41489239,168.32850731,3.9830729280186783,Invercargill,Invercargill,Southland,Southland,5
